Id,PropertyClass,ZoningCategory,LandArea,RoadType,PlotShape,LandElevation,UtilityAccess,PlotConfiguration,LandSlope,District,NearbyTransport1,NearbyTransport2,PropertyType,HotelStyle,OverallQuality,OverallCondition,ConstructionYear,RenovationYear,RoofDesign,RoofMaterial,ExteriorPrimary,ExteriorSecondary,FacadeArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementHeight,BasementCondition,BasementExposure,BasementFacilityType1,BasementFacilitySF1,BasementFacilityType2,BasementFacilitySF2,BasementUnfinishedSF,BasementTotalSF,HeatingType,HeatingQuality,CentralAC,ElectricalSystem,GroundFloorArea,UpperFloorArea,LowQualityArea,UsableArea,BasementFullBaths,BasementHalfBaths,FullBaths,HalfBaths,GuestRooms,Kitchens,KitchenQuality,TotalRooms,PropertyFunctionality,Lounges,ParkingCapacity,ParkingArea,DrivewayType,TerraceArea,OpenVerandaArea,EnclosedVerandaArea,SeasonalPorchArea,ScreenPorchArea,SwimmingPoolArea,ExtraFacilityValue,MonthSold,YearSold,DealType,DealCondition,HotelValue
1006,0.5389811149791145,RL,-0.2140604319626503,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,-0.8193210389391319,2.171101289088874,0.1859351529146442,-0.3883946913202582,Gable,CompShg,HdBoard,HdBoard,0.6813738021630601,Gd,TA,CBlock,Gd,Gd,Av,GLQ,0.3208318686350023,Unf,-0.28409712080085825,-0.40310148700576254,-0.175850105286072,GasA,TA,Y,SBrkr,-0.47596708740960925,-0.7990489284972221,-0.11737913368279436,-1.0354287344335946,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,-1.0629075728950106,-0.7084657441626369,Y,0.8821218343783847,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.7357770470039657,0.133530068156807,WD,Normal,149900.0
334,1.4766793215393716,RM,-0.23163990104595136,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.6394107811305394,-0.5231298866160364,1.0688750553673176,0.9161862747564827,Gable,CompShg,VinylSd,VinylSd,0.25101102711679363,Gd,TA,PConc,Gd,TA,Av,GLQ,0.5924072119938634,Unf,-0.28409712080085825,0.15074176640911038,0.6697992723909666,GasA,Ex,Y,SBrkr,0.48780102291982025,-0.7990489284972221,-0.11737913368279436,-0.3198249917524431,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,Gd,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.031198665483804972,Y,0.7427263334779968,-0.2789303861038134,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,0.133530068156807,WD,Normal,207000.0
722,1.4766793215393716,RM,-0.5862375341059068,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,-0.0899551289042962,-0.5231298866160364,1.0688750553673176,0.9161862747564827,Gable,CompShg,VinylSd,VinylSd,0.3847724301717143,Gd,TA,PConc,Gd,TA,Av,GLQ,0.4663962526753518,Unf,-0.28409712080085825,-0.8586822277179967,-0.4864505469529736,GasA,Ex,Y,SBrkr,-0.829951621230338,-0.7990489284972221,-0.11737913368279436,-1.2982644254451703,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-2.3403119757139055,-0.2119105538809366,Gd,-2.198447983890345,Typ,-0.9625524991358024,0.2911148129585062,-0.2722534000121712,Y,0.49491210965508514,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,1.6451912171012213,WD,Normal,143000.0
1290,0.07013201169898592,RL,0.03788062227931174,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.3687766911653751,-0.5231298866160364,1.1342780111045527,1.0128219018732783,Gable,CompShg,VinylSd,VinylSd,3.9846988863019703,Gd,TA,PConc,Gd,TA,Mn,Unf,-0.9718667657531764,Unf,-0.28409712080085825,1.1489995659109176,0.05086554556568096,GasA,Ex,Y,SBrkr,-0.12715021101692028,1.1417711082869133,-0.11737913368279436,0.8543023286788294,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Ex,0.8979576272228172,Typ,0.5941361787118566,1.645137198812023,1.3066456282715797,Y,0.626563416061007,0.3577978623303132,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,-1.3781310807876073,New,Partial,281000.0
679,-0.8675661948612713,RL,0.11111274215038952,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,1.3687766911653751,-0.5231298866160364,1.1996809668417878,1.1094575289900739,Hip,CompShg,VinylSd,VinylSd,2.1004078171804794,Gd,TA,PConc,Ex,TA,Mn,Unf,-0.9718667657531764,Unf,-0.28409712080085825,3.29514217289355,2.229602950251027,GasA,Ex,Y,SBrkr,2.265475178165524,-0.7990489284972221,-0.11737913368279436,1.000108989385981,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,1.645137198812023,1.6907021486649245,Y,1.7494716177585754,0.47356663477288163,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,0.8893606426290142,New,Partial,372500.0
1355,0.07013201169898592,RL,-0.032531261909953015,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6394107811305394,-0.5231298866160364,0.9380691438928475,0.7229150205228915,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,Gd,TA,PConc,Gd,TA,No,GLQ,0.6249962531969266,Unf,-0.28409712080085825,-0.7001222640387387,-0.1599800097264493,GasA,Ex,Y,SBrkr,-0.45788028641146983,1.1942874151646017,-0.11737913368279436,0.6528589158597385,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,1.645137198812023,1.7144093412817976,Y,-0.744159009459473,1.9496184834156296,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.133530068156807,WD,Normal,235000.0
329,0.42176883915908236,RL,0.1152490878170486,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,-0.0899551289042962,0.37494717195226707,-1.8088549970710253,0.4330081391725046,Gable,CompShg,Wd Sdng,Wd Shng,-0.5980830966231374,TA,TA,BrkTil,TA,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.6107889849714645,-0.49551917298704373,GasA,Gd,N,FuseA,0.7125941210395531,0.7741569601430947,-0.11737913368279436,1.1689377544153141,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,2.632462474674208,-0.2119105538809366,Gd,2.136519871668082,Typ,-0.9625524991358024,0.2911148129585062,-0.172683191021304,Y,-0.744159009459473,0.15520251055581838,4.016000032353764,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,0.8893606426290142,WD,Normal,214500.0
319,0.07013201169898592,RL,-0.07163853003109338,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,0.6394107811305394,-0.5231298866160364,0.7091587988125247,0.38469032561410677,Gable,CompShg,HdBoard,HdBoard,0.8907394765098924,Gd,TA,PConc,Gd,TA,Gd,GLQ,1.1724921454083905,Unf,-0.28409712080085825,-0.4700986547575617,0.6448605507972738,GasA,Ex,Y,SBrkr,0.5239746249160991,2.109897808988647,-0.11737913368279436,2.1512142054950716,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,1.3892688620771794,-0.2119105538809366,Gd,1.5172387494454498,Typ,0.5941361787118566,1.645137198812023,0.8467260915042408,Y,1.8888671186589632,0.15520251055581838,1.996477336277901,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.8795641538629962,0.8893606426290142,WD,Normal,260000.0
1439,-0.8675661948612713,RM,-0.30600011518975434,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,-0.0899551289042962,1.2730242305205706,-0.4680944044577065,0.5296437662893002,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,GLQ,0.33169488236935674,Unf,-0.28409712080085825,-0.5772941231604403,-0.3413525304078517,GasA,TA,Y,FuseA,0.17257391980939024,-0.7990489284972221,-0.11737913368279436,-0.5538830523612915,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,2.112690177245266,Y,-0.744159009459473,1.573369972977282,2.224487963254208,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.8795641538629962,1.6451912171012213,WD,Normal,149700.0
909,-0.8675661948612713,RL,-0.1670565039324335,Pave,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,-0.8193210389391319,-0.5231298866160364,0.3821440201263494,-0.09848780996987135,Gable,CompShg,HdBoard,HdBoard,-0.5980830966231374,TA,TA,CBlock,Gd,TA,Av,BLQ,-0.317913338945039,ALQ,1.7735192229898664,-0.7403205646898182,-0.4501760428166931,GasA,TA,Y,SBrkr,-0.6904248706732624,-0.7990489284972221,-0.11737913368279436,-1.1946649559953522,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,0.2911148129585062,0.031198665483804972,Y,0.5258888876329492,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,-1.3781310807876073,WD,Normal,131000.0
13,-0.8675661948612713,RL,0.21677757236231687,Pave,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.8193210389391319,0.37494717195226707,-0.30458701511461883,-1.1131618946962254,Hip,CompShg,HdBoard,Plywood,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,ALQ,0.6293414586906685,Unf,-0.28409712080085825,-0.8832478558936564,-0.3413525304078517,GasA,TA,Y,SBrkr,-0.6645865835330632,-0.7990489284972221,-0.11737913368279436,-1.1754798690602006,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-1.5791668616677128,Typ,-0.9625524991358024,-1.0629075728950106,-0.5946712196016458,Y,0.3400282197657654,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,2.827926625084889,-0.07003516436576918,-0.09148494836611275,0.9885367038991194,0.133530068156807,WD,Normal,144000.0
172,-0.8675661948612713,RL,1.9843132820105895,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.0899551289042962,-0.5231298866160364,-0.36998997085185387,-1.209797521813021,Hip,CompShg,BrkFace,Plywood,0.053276779122563116,TA,TA,CBlock,TA,Gd,Gd,BLQ,0.41642638949732136,Unf,-0.28409712080085825,-0.28920630182770396,0.03952976302309331,GasA,Fa,Y,SBrkr,1.2577819796977558,-0.7990489284972221,-0.11737913368279436,0.25189059891507193,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Typ,2.150824856559516,0.2911148129585062,0.23982196051228857,P,0.8821218343783847,0.1841447036664605,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,1.6451912171012213,WD,Normal,215000.0
261,0.5389811149791145,RL,0.8116592855127407,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,-0.0899551289042962,-0.5231298866160364,-0.30458701511461883,-1.1131618946962254,Gable,CompShg,Wd Sdng,Wd Sdng,1.722386460720921,TA,TA,CBlock,TA,TA,Gd,Rec,0.48812228014406067,ALQ,4.097863611346056,-1.2740646677791514,0.6788678984250367,GasA,TA,Y,SBrkr,0.5498129120562983,-0.7990489284972221,-0.11737913368279436,-0.2737807831080795,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,1.9277740748336558,Y,-0.744159009459473,-0.7130632827634451,3.7554164586665557,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.8893606426290142,WD,Normal,176000.0
779,0.7734056666191789,RH,-0.2126503141217438,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,-0.8193210389391319,-0.5231298866160364,0.1859351529146442,-0.3883946913202582,Gable,CompShg,Plywood,Plywood,1.2629451197931498,TA,TA,Slab,TA,TA,No,Unknown,-0.9718667657531764,Unknown,-0.28409712080085825,-1.2740646677791514,-2.408999266175839,GasA,TA,Y,SBrkr,2.198295631601006,-0.7990489284972221,-0.11737913368279436,0.9502277633545869,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,1.3892688620771794,4.249364264665088,TA,2.136519871668082,Typ,2.150824856559516,0.2911148129585062,0.7234486898965006,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,-0.6223005063154001,WD,Normal,144000.0
819,0.5389811149791145,RL,-0.1735430460006034,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,-0.0899551289042962,1.2730242305205706,-0.01027371429706101,-0.6783015726706451,Gable,CompShg,HdBoard,HdBoard,-0.1328260425190656,TA,TA,CBlock,TA,TA,Av,GLQ,0.12312501866975141,Unf,-0.28409712080085825,-0.14404577169880584,-0.11917119257313377,GasA,Gd,Y,SBrkr,-0.30285056357027473,-0.7990489284972221,-0.11737913368279436,-0.9068886519680794,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,-0.17742462954467864,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,1.6451912171012213,WD,Normal,155000.0
760,0.07013201169898592,RL,0.1499379867033486,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.3687766911653751,-0.5231298866160364,0.7745617545497598,0.4813259527309024,Gable,CompShg,VinylSd,VinylSd,2.3853777628192234,Gd,TA,PConc,Gd,TA,Av,LwQ,-0.8502010119284067,ALQ,0.12234561377508739,1.4013555644426945,0.5791130120502653,GasA,Ex,Y,SBrkr,0.4102861614992227,1.9477822529749131,-0.11737913368279436,1.930585705740829,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,1.3892688620771794,-0.2119105538809366,Gd,1.5172387494454498,Typ,0.5941361787118566,1.645137198812023,1.301904189748205,Y,0.9750521683119765,0.7051041796580186,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.7357770470039657,-0.6223005063154001,WD,Normal,290000.0
139,0.07013201169898592,RL,-0.150041081985495,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1.3687766911653751,-0.5231298866160364,0.9053676660242299,0.7229150205228915,Gable,CompShg,VinylSd,VinylSd,1.2629451197931498,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.47943186915657715,Unf,-0.28409712080085825,-0.523696388959001,-0.13277413162423896,GasA,Ex,Y,SBrkr,-0.4268743418432308,1.1372044729062447,-0.11737913368279436,0.6279183028440416,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,2.150824856559516,1.645137198812023,0.8656918455977394,Y,0.9905405573009084,0.8208729521005871,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,2.109397218556389,0.133530068156807,WD,Normal,230000.0
1210,-0.8675661948612713,RL,-0.045128314622051115,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,1.3687766911653751,-0.5231298866160364,1.1342780111045527,1.0128219018732783,Hip,CompShg,VinylSd,VinylSd,1.84451643742324,Gd,TA,PConc,Ex,TA,Mn,GLQ,1.6787085854293076,Unf,-0.28409712080085825,-0.29143954075276396,1.3544805379632605,GasA,Ex,Y,SBrkr,1.2681172945538355,-0.7990489284972221,-0.11737913368279436,0.2595646336891325,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.8979576272228172,Typ,0.5941361787118566,0.2911148129585062,0.107061681857799,Y,1.7494716177585754,0.010491545002607789,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,-1.3781310807876073,New,Partial,290000.0
886,1.4766793215393716,FV,-0.5210900898560265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,2.0981426012002107,-0.5231298866160364,0.9053676660242299,0.7229150205228915,Gable,CompShg,MetalSd,MetalSd,-0.24914030604508358,Gd,TA,PConc,Ex,TA,Av,GLQ,1.7178154348729835,Unf,-0.28409712080085825,-0.24677476225156453,1.4406324852869268,GasA,Ex,Y,SBrkr,1.3947249015408116,-0.7990489284972221,-0.11737913368279436,0.35357155967137494,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,Gd,-0.9598857394450803,Typ,0.5941361787118566,0.2911148129585062,0.13551031299804678,Y,0.007027856503727876,0.22755799333242366,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-2.0004246685202656,0.133530068156807,CWD,Abnorml,328900.0
742,-0.8675661948612713,RL,-0.3660711352123714,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,-0.0899551289042962,2.171101289088874,-0.3372884929832363,0.5296437662893002,Hip,CompShg,HdBoard,HdBoard,-0.5980830966231374,TA,Gd,CBlock,TA,TA,Mn,GLQ,0.8357387196434028,Unf,-0.28409712080085825,-1.0954055537743537,-0.3413525304078517,GasA,Gd,Y,SBrkr,-0.6645865835330632,-0.7990489284972221,-0.11737913368279436,-1.1754798690602006,1.095229229837857,4.01792496495232,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.9598857394450803,Typ,-0.9625524991358024,-1.0629075728950106,-0.898123285097622,Y,0.5568656656108131,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.133530068156807,WD,Normal,142000.0
140,0.07013201169898592,RL,0.4478488825588626,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,-0.0899551289042962,-0.5231298866160364,0.8399647102869948,0.577961579847698,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,TA,PConc,Gd,TA,No,GLQ,0.8118400894278232,Unf,-0.28409712080085825,-1.0351081027977345,-0.3050780262715712,GasA,Ex,Y,SBrkr,-0.6232453241087446,1.1098046606222334,-0.11737913368279436,0.45908953781470824,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,-0.9625524991358024,0.2911148129585062,-0.03518147384343981,Y,1.39323867101314,0.7195752762133396,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.6149165323466963,0.8893606426290142,WD,Normal,231500.0
1277,0.07013201169898592,RL,0.213769320968383,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,-0.0899551289042962,0.37494717195226707,0.022427763571556524,-0.6299837591122472,Gable,CompShg,HdBoard,Plywood,-0.5980830966231374,TA,TA,CBlock,TA,Gd,No,BLQ,0.3164866631412605,Unf,-0.28409712080085825,-0.983743607521355,-0.7698451105176648,GasA,TA,Y,SBrkr,-1.1219242659145887,0.7079407471234006,-0.11737913368279436,-0.24884017009238255,-0.8234205158634983,4.01792496495232,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.09283736628767512,Y,1.5326341719135277,0.9655839176537976,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,2.109397218556389,0.8893606426290142,WD,Normal,162000.0
1082,-0.8675661948612713,RL,-0.297257384576134,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,-0.8193210389391319,-0.5231298866160364,-0.2718855372460013,-1.0648440811378277,Gable,CompShg,HdBoard,HdBoard,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,ALQ,0.8183578976684358,Unf,-0.28409712080085825,-0.7916850599661975,-0.05115649731760788,GasA,Fa,Y,SBrkr,-0.33385650813851375,-0.7990489284972221,-0.11737913368279436,-0.9299107562902612,1.095229229837857,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,-1.0629075728950106,-0.8032945146301295,Y,-0.744159009459473,-0.7130632827634451,3.2342493112921398,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,1.6451912171012213,WD,Normal,133000.0
225,-0.8675661948612713,RL,0.2641575318167754,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.827508511235046,-0.5231298866160364,1.0361735774987,0.8678684611980849,Hip,CompShg,VinylSd,VinylSd,4.764004451926291,Ex,TA,PConc,Ex,TA,Gd,GLQ,-0.8502010119284067,Unf,-0.28409712080085825,3.9427814611609415,3.014039102198092,GasA,Ex,Y,SBrkr,3.1594799132164155,-0.7990489284972221,-0.11737913368279436,1.663912997342223,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Ex,0.8979576272228172,Typ,0.5941361787118566,1.645137198812023,2.3260549107971245,Y,1.1764012251680922,0.806401855545266,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.8893606426290142,WD,Normal,386250.0
1064,-0.633141643221207,RM,-0.4382691686667844,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,-0.0899551289042962,0.37494717195226707,-1.5145416962534675,-0.24344125064506478,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,Gd,BrkTil,TA,TA,No,BLQ,-0.10934347524543367,Unf,-0.28409712080085825,0.3026020133131885,0.0916743627189965,GasA,Gd,Y,SBrkr,-0.17107529915525888,-0.7990489284972221,-0.11737913368279436,-0.8090447085988067,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,Gd,-0.9598857394450803,Typ,0.5941361787118566,0.2911148129585062,-0.17742462954467864,Y,0.5413772766218811,1.0234683038750818,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-1.3781310807876073,WD,Normal,110500.0
410,0.07013201169898592,FV,0.012968540423296844,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1.3687766911653751,-0.5231298866160364,1.1669794889731702,1.1094575289900739,Gable,CompShg,VinylSd,VinylSd,-0.016511778993047656,Gd,TA,PConc,Ex,TA,No,GLQ,0.7423168015279547,Unf,-0.28409712080085825,-0.7269211311394583,-0.06475943636871306,GasA,Ex,Y,SBrkr,-0.30801822099831455,1.5482016571664146,-0.11737913368279436,1.0615012675784656,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Ex,0.8979576272228172,Typ,0.5941361787118566,1.645137198812023,1.7001850257116737,Y,-0.744159009459473,0.7629885658793029,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.8795641538629962,0.133530068156807,New,Partial,339750.0
